	Title	Call_Number
11740	developmental psychology	713
11741	good and evil  psychological aspects good and evil  social aspects psychoanalysis and culture	789
11742	selfdeception selfperception personality defense mechanisms psychology values	697
11743	uncertainty decision making creative ability	463
11744	adjustment psychology developmental psychology personality	335
11745	psychology human beings difference psychology	121
11746	cognition newell allen	311
11747	brothers and sisters sibling rivalry child rearing	723
11748	psychology psychology pathological	149
11749	psychology  philosophy	38
11750	distraction psychology attitude psychology goal psychology time management stress management	323
11751	psychological tests psychometrics	176
11752	piaget jean 18961980 child psychology  philosophy cognition in children	722
11754	memory  congresses	371
11755	dreams cognition	1078
11757	psychology and religion psychology religious pastoral counseling	51
11758	child development personality	723
11759	cognition in children	723
11761	genetic epistemology	723
11763	cognition  physiological aspects  congresses evoked potentials electrophysiology  congresses	311
11764	psychology industrial	56
11765	bereavement  psychological aspects fetal death  psychological aspects infants  death  psychological aspects newborn infants  death  psychological aspects premature infants  death  psychological aspects hospice care infants  development	575
11766	interpersonal communication  testing psychology  methodology	637
11767	counseling	637
11768	occultism  uruguay  history occultism  argentina  history occultists  biography río de la plata argentina and uruguay	1434
11770	burn out psychology helping behavior	481
11771	social problems psychology applied	636
11772	behaviorism psychology cognition creative ability skinner b f burrhus frederic 19041990	199
11774	astrology chinese feng shui	1874
11777	intellect problem solving artificial intelligence	431
11778	symbolism psychology	458
11779	dreams fantasy psychoanalysis and art	1078
11780	emotions  congresses emotions  physiological aspects  congresses emotions  computer simulation  congresses	531
11781	attitude psychology prediction psychology social psychology	323
11782	knowledge sociology of culture subculture	1027
11783	consciousness  physiological aspects	311
11784	psychology  philosophy	38
11785	color vision	241
11786	comprehension psycholinguistics	325
11787	comprehension	325
11788	moral development socialization moral education values	723
11789	psychology  russia federation	108
11790	psychology  history	81
11791	developmental psychology	721
11792	lacan jacques 19011981 psychoanalysis and culture psycholinguistics  social aspects political psychology aesthetics  psychological aspects	175.4
11793	personality attitude psychology	378
11794	expression emotions interpersonal communication	591
11795	empathy empathy  social aspects	575
11796	interpersonal relations in children attachment behavior in children	723
11797	decision making selfdeception interviews	441
11798	perception perceptualmotor learning optical illusions	311
11799	love  psychological aspects interpersonal relations selfactualization psychology spirituality	575
11800	thought and thinking	441
11805	cognitive science humanmachine systems information technology humancomputer interaction user interfaces computer systems human engineering expert systems computer science  congresses feedback psychology	311
11806	wittels fritz 18801950 freud sigmund 18561939 psychoanalysts  biography psychoanalysis  history	109
11807	emotional intelligence emotions and cognition emotions in children emotions in adolescence learning psychology of	576
11808	psychoanalysis and religion jews  psychology jews  identity race  religious aspects  judaism	175.4
11809	emotions christian life	531
11810	emotions in children emotions in adolescence	723
11811	psychoanalysis sex differences psychology interpersonal relations jung c g carl gustav 18751961	175
11812	cognition in old age learning psychology of in old age	724.85
11813	space perception  study and teaching geographic information systems	723
11814	intellect intelligence levels	431
11815	learning psychology of  congresses motivation psychology  congresses affect psychology  congresses	431
11816	level of aspiration  bibliography student aspirations  bibliography vocational interests  bibliography	721.3
11817	divination  africa subsaharan	1773.2
11818	intentionalism control psychology	619.5
11819	environmental psychology stress psychology stress physiology	353
11820	wechsler adult intelligence scale	432.5
11821	psychology  philosophy cognition philosophy	38
11822	fantasy subconsciousness memory transference psychology	175.5
11823	older people  psychology aging	724.8
11824	choice psychology control psychology	441
11826	crosscultural counseling social work with minorities minorities  counseling of parent and child child rearing	637
11829	motivation psychology	503
11830	developmental psychology  congresses psychology applied  congresses	712.5
11837	divination  korea feng shui  korea	1771
11847	aggressiveness hostility psychology violence psychology comparative	575
11848	memory recollection psychology	371
11849	space perception spatial behavior spatial ability environmental psychology	469
11850	motor learning	295
11851	prejudices adolescent psychology	575
11852	freud sigmund 18561939  adversaries adler alfred 18701937  adversaries psychologische mittwochgesellschaft  history psychoanalysis  history psychoanalysts  austria  biography	109
11853	bereavement  psychological aspects	575
11854	cognition in children semantics	723
11855	race awareness in children  united states african american children  psychology african american children  attitudes african american children  ethnic identity racially mixed children  psychology racially mixed children  attitudes racially mixed children  ethnic identity	723
11856	psychology  research  united states african americans  psychology african american psychologists	76.5
11857	genetic psychology human evolution	701
11858	bereavement  psychological apects grief death  psychological aspects people with mental disabilities  psychology	575
11859	child psychology infant psychology learning psychology of	721
11860	decision making	441
11861	drawing psychology of child artists cognition in children	723
11862	self psychology	697
11863	psychotherapy counseling	637
11864	body language  research  methodology research  design nonverbal communication  psychology behavior  physiology	637
11865	existential psychology existentialism individuation psychology	204.5
11866	freud sigmund 18561939  knowledge  time psychoanalysis	109
11867	criticism personal belief and doubt  social aspects respect for persons political correctness	773
11868	counseling	637
11869	personality	698
11870	psychology  philosophy	38
11871	agrippa von nettesheim heinrich cornelius 14861535 occultism  religious aspects	1598
11873	selfevaluation performance selfesteem	697
11874	mathematical ability number concept	456
11875	none	173
11876	personality	698
11877	psycholinguistics	455
11878	motivation psychology  physiological aspects reward psychology	503
11879	subconsciousness  bibliography	315
11880	selfdisclosure adolescent psychology adolescent psychotherapy	724.3
11881	adjustment psychology performance	335
11882	memory cognition	371
11883	none	371
11884	body image	697.5
11885	mind and body  history philosophy of mind  history psychology  philosophy  history dualism  history philosophy ancient	121
11886	intellect intelligence tests  history	431
11887	none	38
11888	none	175.5
11889	emotions in children emotions in adolescence child rearing parenting	723
11890	success  psychological aspects happiness wellbeing	637
11891	emotional intelligence	576
11893	psychology  united states  history  19th century united states  civilization  19th century	103
11894	reading psychology of perception in children	456
11895	adolescent psychology	724
11896	personality	698
11897	psychology  philosophy	38
11898	searching behavior in children space perception in children	723
11899	human information processing cognition	444
11900	ability  testing prediction of occupational success	431
11902	psychometrics psychology  research  methodology	39
11903	aggressiveness violence	575
11904	love	575
11905	psychological consultation	637
11906	cognition developmental psychology	311
11907	exceptional children  psychology	723
11909	adolescent psychology  case studies college students  psychology  case studies	724
11910	emotions emotions philosophy	531
11911	magic	1587
11912	lilly william 16021681 astrology  history  17th century astrologers  england  biography england  intellectual life  17th century	1679.8
11913	anxiety consciousness	575
11914	intellect intelligence tests	431
11915	cognition environmental psychology	311
11916	intellect ethnopsychology jensen arthur robert	432
11917	learning psychology of helping behavior repertory grid technique meaning psychology selfperception	318
11918	astrology  history	1674
11919	psychology	23
11921	death  psychological aspects feifel herman bereavement  psychological aspects grief care of the sick children and death teenagers and death thanatology	789
11926	subconsciousness psychoanalysis	315
11928	learning psychology of	318
11930	psychological tests  data processing	176.2
11931	brothers and sisters	723
11932	disappointment aesthetics modern  21st century perspective philosophy	575
11933	values	778
11934	learning psychology of motivation psychology cognition bolles robert c	318
11935	interviewing	637
11936	parapsychology  history parapsychology  research	1028
11937	stress psychology attitude change decision making	575
11938	gonzález elián 1993 child psychology  congresses philosophy of mind in children  congresses	721
11939	intellect  history intellect  social aspects	431
11941	infant psychology cognition in children	719
11942	emotions	561
11943	cognition thought and thinking	311
11944	psychologists  biography personality  history	109
11945	dreams psychoanalysis	1078
11946	psychology  research  south africa sociology  south africa	76.5
11947	problem solving	441
11948	fantasy psychoanalysis imagination psychoanalytic interpretation  case reports fantasy  case reports art  case reports interpersonal relations  case reports psychoanalytic therapy  case reports	175.5
11949	homesickness  congresses acculturation  congresses travel  psychological aspects  congresses	575
11950	cognition consciousness memory	311
11951	mind and body cognitive science	151
11952	helping behavior counseling interpersonal communication	637
11953	humanistic psychology	204
11954	personality adjustment psychology older people  psychology	724.85
11956	magic  congresses religions  congresses magic ancient  congresses rome  religion  congresses egypt  religion  congresses	1621
11957	memory learning psychology of artificial intelligence comprehension	371
11958	piaget jean 18961980 cognition in children	723
11959	success  psychological aspects creative thinking change psychology	637
11960	parental deprivation  case studies children  hospital care  psychological aspects  case studies day care centers  psychological aspects  case studies foster children  psychology  case studies	723
11961	evolutionary psychology	698.95
11962	nelson claire journalist life change events  california selfconsciousness awareness survival hiking hiking injuries  california loneliness	637
11963	psychology human behavior	121
11964	stress psychology anxiety	575
11965	hypnotism relaxation	1152
11966	parapsychology parapsychology  research	1032
11967	androgyny psychology sex differences psychology	692.2
11968	sex differences psychology cognitive styles	692.2
11969	death  psychological aspects creative ability defense mechanisms psychology psychoanalysis	789
11972	sex differences psychology	692.2
11973	projective techniques	698.7
11976	emotions  congresses emotions  social aspects  congresses	511
11980	imagination creative ability	408
11983	school children leadership	723
11985	memory	371
11987	preyer william t 18411897  congresses developmental psychology  history  congresses	712.5
11988	people with social disabilities  united states united states  social conditions	637
11989	teachers  rating of anxiety	723
11991	identity psychology identity psychology in literature identity psychology in motion pictures	697
11992	psychology  research  political aspects psychology  research  political aspects  case studies social sciences  research  political aspects social sciences  research  political aspects  case studies	76.5
11993	communication  psychological aspects identity psychology	637
11994	psychoanalysis	173
11995	psychoanalysis social psychology	173
11996	hate violence	575
11997	adolescent psychology adolescence	724
11998	positive psychology hope	204.6
11999	freud sigmund 18561939  relations with women psychoanalysts  austria  biography	173
12000	psychoanalysis	173
12001	habit learning psychology of selfmanagement psychology	335
12008	psychology scientists  interviews	171
12009	interpersonal communication	637
12010	demonology  peru  history  16th century demonology  peru  history  17th century peru  religion  history  16th century peru  religion  history  17th century catholic church  peru  history  16th century catholic church  peru  history  17th century	1517
12011	creative thinking imagination selfactualization psychology	408
12012	psychoanalysis and art arts	21
12013	consciousness	311
12014	witchcraft  brazil  florianópolis santa catarina	1584
12015	hypnotism	1141
12016	behavior modification	637
12017	psychology  methodology psychology  research psychometrics	38.5
12018	intellect  genetic aspects creative ability  genetic aspects human genetics mental illness  genetic aspects	431
12019	consciousness	311
12020	parent and child socialization twins  psychology	723
12021	occultism  china  history magic  china divination  china	1434
12022	climatic changes  psychological aspects nuclear warfare  psychological aspects	353.5
12023	attachment behavior developmental psychology	575
12024	meaning psychology cognition	463
12025	memory	371
12026	creative ability personality and culture middle class psychology  research	408
12027	reasoning psychology causation	442
12028	psychology applied  history control psychology  government policy  history  20th century social control  history  20th century families  psychological aspects  history  20th century psychology industrial  history	636
12029	cognition	311
12030	behavior modification	637
12031	senses and sensation  sex differences  history senses and sensation  religious aspects  christianity  history senses and sensation in art  history	233
12032	klein melanie belief and doubt imagination psychoanalysis psychoanalysis and literature	173
12033	government resistance to  philosophy civil disobedience  psychological aspects	175.4
12034	witchcraft  europe  history persecution  europe  history	1584
12039	oils and fats  folklore oils and fats  religious aspects magic assyrobabylonian jewish magic talmud petroleum  folklore petroleum  religious aspects	1591
12040	negotiation  dominican republic	637
12041	violence  psychological aspects	575
12042	cognition human information processing	311
12043	memory in old age  longitudinal studies memory  age factors  longitudinal studies aging  psychological aspects  longitudinal studies	724.85
12044	persuasion psychology communication	637
12045	bereavement  psychological aspects grief	575
12046	adulthood  psychological aspects older people  psychology aging  psychological aspects	724.5
12047	freud sigmund 18561939 psychoanalysis psychoanalytic counseling	175
12048	older people  psychology aging  psychological aspects	724.55
12049	genetic psychology brain  evolution	701
12050	body language	637
12053	psychology  philosophy	38
12054	new thought  history feminism  religious aspects  history new age movement  united states  history united states  religion  19th century united states  religion  19011945	645
12055	adler alfred 18701937 adlerian psychology psychoanalysis  history	175.5
12056	visual perception	241
12057	freud sigmund 18561939 psychoanalysts  austria  biography	173
12058	emotions psychology	511
12059	emotions  history emotions philosophy  history	531
12060	psychoanalysis	175
12061	mental representation intellect thought and thinking cognitive science	316.6
12062	hermetism	1600
12063	developmental psychology  longitudinal studies  congresses individual differences  longitudinal studies  congresses psychology pathological  longitudinal studies  congresses psychology  methodology  congresses	712.5
12064	books and reading reading	456
12065	child psychology infant psychology adolescent psychology	721
12066	none	481
12067	none	311
12068	love	575
12069	speech perception speech	455
12070	cognition in children creative ability in children infant psychology	723
12071	bandura albert 19252021  interviews psychologists  united states  interviews psychology  united states  history	109
12072	change psychology social change	637
12074	occultism parapsychology parapsychology  research	1411
12075	happiness success introspection thought and thinking diaries  therapeutic use	575
12076	blind  psychology touch reading psychology of	456
12077	witchcraft occultism prophecies occultism superstition	1566
12078	learning psychology of memory choice psychology psychology  mathematical models	318
12079	putnam james jackson 18461918 psychoanalysis  united states  history	175
12080	magic  egypt magic  manuscripts rites and ceremonies  egypt rites and ceremonies  manuscripts secrecy  miscellanea manuscripts greek papyri  egypt	1591
12081	memory recollection psychology	371
12082	mind and body	161
12083	reasoning psychology errors  psychological aspects decision making cognition	442
12084	persuasion psychology motivation psychology	637
12085	automatism mormons mormon church	1301
12086	walker cami  health altruism generosity multiple sclerosis  patients	637
12087	psychology  practice  evaluation psychotherapy  practice  evaluation clinical psychology  practice  evaluation	75
12088	reasoning psychology problem solving psycholinguistics artificial intelligence	441
12090	freud sigmund 18561939  religion psychoanalysis and religion	109
12091	magic	1611
12092	witchcraft  latin america demonology  latin america magic  latin america	1584
12094	grail  legends  history and criticism	1442
12095	cognition psychophysiology	311
12096	learning psychology of cognition in children socialization	318
12097	piaget jean 18961980 intellect	431
12098	implicit learning	319.5
12099	behavior modification	637
12100	shame	575
12101	piaget jean 18961980 freud sigmund 18561939 child psychology selfperception in children emotions in children social interaction in children	721
12102	personality  social aspects	698.9
12103	superstition  dictionaries	1775
12104	psychology  history psychologists  biography	105
12105	mnemonics memory memory  history	385
12106	psychology pathological psychoanalysis	173
12107	sibyls	1768
12108	free will and determinism	621
12111	selfperception selfrealization	697.5
12112	creative ability	723
12113	scale analysis psychology  computer programs	39.5
12114	cognitive science cognition	311
12115	senses and sensation impulse anxiety psychobiology	233
12116	child psychology child development	721
12117	interpersonal relations	636
12119	psychology  united states  history  20th century	105
12120	adolescence parent and child communication	723
12126	humiliation shame honor	575
12135	prejudices  congresses stereotypes social psychology  congresses	575
12136	witchcraft  massachusetts  salem trials witchcraft  massachusetts  salem salem mass  church history	1576
12137	selfrealization success adjustment psychology	637
12149	self  history	697
12150	mind and body philosophy of mind	161
12151	jesus christ  spiritualistic interpretations	1311
12152	imagination	408
12153	interpersonal communication attitude psychology	637
12154	object relations psychoanalysis interpersonal relations parent and child sex psychology object attachment interpersonal relations parentchild relations sexuality  psychology	175.5
12155	educational tests and measurements  bibliography examinations  bibliography psychological tests  bibliography personality tests  bibliography	431
12156	parapsychology  research parapsychology  religious aspects  christianity	1031
12157	cognition  congresses cognition  research  congresses	311
12158	conditioned response  congresses memory  congresses psychology comparative  congresses	319
12159	sex psychology gender identity psychoanalysis developmental psychology	175.5
12160	sex differences psychology gender identity nature and nurture	692.2
12161	behaviorism psychology skinner b f burrhus frederic 19041990	199
12162	adler alfred 18701937 psychoanalysis	175
12163	reading psychology of books  format electronic publications  design hypertext literature literature and technology information visualization books and reading	456
12164	subconsciousness	315
12165	nature and nurture	341
12167	death  psychological aspects	789
12168	sex role sex differences psychology	692.2
12169	dreams psychoanalysis sleep  psychological aspects sleep  physiological aspects	1078
12170	happiness selfactualization psychology control psychology selfesteem	575
12171	wit and humor  psychological aspects psychology religious wit and humor  religious aspects wit and humor  religious aspects  christianity	575
12172	attachment behavior  longitudinal studies	575
12173	psychologists  vocational guidance psychology applied	76
12174	consciousness extrasensory perception spirituality	311
12175	superstition	1775
12176	science and astrology astrology  mathematics astrology  history	1729
12177	learning psychology of cognitive learning theory mind and body experience	318
12178	consciousness	311
12179	aggressiveness offenses against the person crosscultural counseling	575
12180	grief bereavement  psychological aspects	575
12181	astrology	1708.1
12182	humanistic psychology	204
12183	evolutionary psychology  social aspects social perception	323
12185	emotions affect psychology	511
12186	thought and thinking  data processing  congresses cognition  data processing  congresses human information processing  congresses uncertainty information theory  congresses multivariate analysis  congresses cognitive learning  data processing  congresses distributed cognition  congresses	444
12187	creative ability creative thinking	408
12188	future life death parapsychology parapsychology  research	1311
12189	environmental psychology geographical perception human behavior geography	353
12190	decision making	448
12191	attitude psychology	327
12193	psychometrics psychological tests	39
12194	perceptualmotor processes perceptualmotor learning motor ability lee david n	295
12196	psychology  research	76.5
12197	piaget jean 18961980 cognition in children	723
12198	selfperception in children	723
12199	counseling  bibliography	637
12201	creative ability	408
12203	psychology  research  methodology research  methodology statistics	76.5
12204	decision making  congresses ethics evolutionary  congresses naturalistic decision making	448
12205	emotions emotions  sociological aspects	561
12206	good and evil  psychological aspects	789
12207	magic semitic dead  religious aspects bible old testament  criticism interpretation etc dead  biblical teaching	1591
12208	problem solving concepts	441
12209	body image in women hair  social aspects	697.5
12210	loneliness mental health communities	575
12211	mental representation categorization psychology thought and thinking	316.6
12212	memory visual perception	371
12214	psychoanalysis  history psychiatry  history psychiatric clinics  history	173
12215	mind and body emotions cognition consciousness	150
12216	emotions and cognition  south africa education  south africa  social aspects emotions  sociological aspects transformative learning  south africa	531
12217	psychoanalysis transference psychology	173
12218	social skills in children	723
12219	freud sigmund 18561939 subconsciousness sex psychology communism	173
12220	psychic trauma context effects psychology psychoanalysis stress psychological  psychology emotions	175.5
12221	prejudices discrimination intergroup relations	575
12222	personality and social intelligence personality and cognition personality assessment	698.9
12223	cognition perception social perception	311
12224	prophecies occultism	1815
12225	developmental psychology	713
12226	psychic trauma psychotherapy dissociation psychology	175.5
12227	cognition  research  congresses psychology  research  congresses	311
12228	performance  congresses cognition  congresses motivation psychology  congresses behaviorism psychology  congresses	481
12229	personality development autonomy in children	723
12230	stress psychology  congresses job stress  congresses work  psychological aspects  congresses	575
12231	visual perception  congresses eye  movements  congresses cognition  congresses	241
12232	genetic psychology psychology comparative	701
12233	personality  congresses	698
12234	interviewing	637
12237	intellect	431
12238	creation literary artistic etc	408
12240	loglinear models psychometrics psychology  research education  research	39
12241	categorization psychology in children cognition in children children  language	723
12242	visual perception	241
12243	psychoanalysis social psychology civilization	173
12245	psychoanalysis  philosophy psychoanalysis  methodology science and psychology	175
12246	piaget jean 18961980 play  united states games child psychology education preschool	717
12247	mescaline	209
12248	oedipus greek mythological figure oedipus complex psychoanalysis	173
12249	communication psycholinguistics	637
12250	emotions	531
12252	perception philosophy  history science  history	311
12253	psychology  data processing basic computer program language  methodology	39.5
12254	devil devil  psychology psychoanalysis	1548
12255	psychology  methodology psychology  research experience  research substance abuse	38.5
12256	psychoanalysis  political aspects psychoanalysis  social aspects identity psychology  social aspects brazil  politics and government  19641985  miscellanea brazilians  interviews guattari félix 19301992  travel  brazil	175
12257	psychoanalysis psychology  philosophy	175
12258	lavater johann caspar 17411801 physiognomische fragmente zur beförderung der menschenkenntnis und menschenliebe physiognomy  history	851
12259	psychophysics  congresses perception  congresses	237
12260	negotiation control psychology power social sciences	637
12261	suffering	789
12262	male friendship	575
12263	adjustment psychology emotions resilience personality trait selfrealization	335
12264	parapsychology  military aspects parapsychology  research	1045
12265	rhine j b joseph banks 18951980 parapsychology  biography parapsychology  research	1027
12266	peirce charles s charles sanders 18391914 freud sigmund 18561939 psychoanalysis and culture symbolism psychology semiotics	175.4
12268	psychology and religion	51
12269	psychoanalysis psycholinguistics	175
12270	sleep dreams	1071
12271	opposition theory of sociology	455
12272	consciousness  social aspects left and right psychology selffulfilling prophecy educational psychology	311
12274	behaviorism psychology personality and culture	199
12275	visual perception cognition psychology comparative cognition in animals	241
12276	piaget jean 18961980 cognition in children	723
12277	developmental psychology	713.5
12278	childrens drawings  psychological aspects silk angèle m j 1959	723
12279	motivation psychology  testing	683
12281	cognition in children  colombia  bogotá childrens drawings  social aspects  colombia  bogotá botogá colombia  in art	723
12282	piaget jean 18961980 cognition in children	723
12284	mental representation thought and thinking cognitive science	316.6
12286	selfactualization psychology	637
12287	occultism  dictionaries occultism  religious aspects	1023
12288	memory recollection psychology	371
12289	psychology  philosophy sociology  philosophy	57
12291	negotiation	637
12293	creative ability spirituality maturation psychology	411
12294	cognition  age factors memory  age factors cognition  research memory  research aging  psychological aspects	724.55
12295	success  psychological aspects success in business  psycological aspects interpersonal relations  psychological aspects social networks  psychological aspects	637
12296	self  history  20th century psychology  history  20th century romanticism  influence	697
12297	english language  etymology english language  word formation english language  history charisma personality trait  history	698.35
12298	cognition in children	723
12299	freud sigmund 18561939 psychoanalysts  austria  biography	109
12300	reversal theory psychology	503
12301	developmental psychology  congresses human evolution  congresses genetic psychology  congresses	712.5
12302	memory mnemonics happiness	371
12304	aggressiveness crosscultural counseling	575
12305	psychoanalysis postmodernism	175.4
12306	child mental health  research child psychology  methodology	722
12307	paracelsus 14931541	1598
12308	case method psychology  methodology psychohistory personality biography as a literary form	38.5
12309	skinner b f burrhus frederic 19041990 operant conditioning curriculum planning	319.5
12310	cognitive psychology  congresses cognitive neuroscience  congresses developmental psychology  congresses	201
12311	laughter	575
12312	motivation psychology	503
12313	creative ability good and evil criminal intent	408
12314	theurgy  history rites and ceremonies  history	1623
12315	consciousness psycholinguistics	311
12316	freud sigmund 18561939  philosophy psychoanalysis and philosophy	109
12318	ability gifted persons intelligence levels	431
12319	child psychology	721
12320	jung c g carl gustav 18751961 psychoanalysis	173
12321	social perception in children social interaction in children cognition in children	723
12322	psychologists  directories	30
12323	environmental psychology nature  effect of human beings on	353
12324	bereavement  psychological aspects grief	575
12325	psychology	121
12326	physiognomy  great britain  history  19th century facial expression  great britain  history  19th century face perception  great britain  history  19th century	851
12327	emotions self psychoanalysis neurosciences psychoanalysis and philosophy	531
12328	social psychology social sciences and psychoanalysis	76.5
12329	consciousness awareness biological rhythms psychology comparative	311
12330	children and death thanatology elementary school teachers  attitudes clergy  attitudes school boards  attitudes	723
12331	behaviorism psychology  philosophy psychology  philosophy	199
12332	psychometrics psychology  statistical methods	39
12333	children and death grief in children bereavement in children adjustment psychology in children	723
12334	psychology  research psychology experimental research  moral and ethical aspects	76.5
12335	intellect intellect  research	431
12337	deception selfdeception	637
12338	psychological tests	176
12339	anger in children anger in adolescence parent and child child psychology adolescent psychology	723
12340	psychology  popular works human behavior	145
12341	ghosts  utah haunted places  utah	1472
12342	magic egyptian egypt  religion	1591
12343	magic egyptian egypt  religion	1591
12344	intellect personality child psychology	431
12345	cognitive science reasoning logic	311
12346	stress in adolescence  congresses interpersonal relations in adolescence  congresses teenagers  mental health  congresses	724.3
12347	crosscultural counseling multiculturalism  united states minorities  counseling of  united states	637
12348	race awareness in children ethnicity in children racism multicultural education	723
12349	moon  miscellanea	1723
12350	crosscultural counseling  united states	637
12351	prejudices  united states prejudices in children  united states crosscultural counseling  united states	575
12352	joy	575
12353	autoshaping psychology psychobiology pairedassociation learning	319.5
12354	marijuana  history marijuana	209
12355	apologizing  political aspects reconciliation  political aspects reparations for historical injustices	575
12356	new thought success	639
12357	love sex psychology	575
12358	psychology experimental cognition conditioned response psychology experimental  methodology grant david a 19161977	181
12359	will mind and body	611
12360	social psychology psychophysiology	181
12361	maturation psychology personnel management	710
12362	emotions affect psychology mood psychology	531
12363	child psychology	721
12364	selfperception	697
12365	ability motivation psychology	431
12366	sympathy	575
12367	counseling racism ethnocentrism	637
12368	gifted children gifted persons	723
12369	parapsychology  research occultism cults	1032
12370	crosscultural counseling counselors  training of	637
12371	subconsciousness  physiological aspects biology  philosophy biology  miscellanea	311
12372	selfacceptance selfesteem	575
12373	educational tests and measurements  united states minorities  united states	431
12374	memory thought and thinking	371
12375	personality individual differences	698
12376	goal psychology performance	503
12377	haunted places  japan  dictionaries ghosts  japan  dictionaries	1472
12378	crisis intervention mental health services existential psychotherapy	204.5
12379	thought and thinking thought and thinking  mathematical models thought and thinking  methodology decision making	441
12380	self psychoanalysis	697
12381	ghosts  history ghosts  history  sources	1461
12382	decision making success	441
12383	personality	698
12384	personal construct theory	698.9
12385	biofeedback training alpha rhythm behavior modification success  psychological aspects	319.5
12386	intellect brain	431
12387	visual perception behaviorism psychology	241
12388	helplessness psychology	575
12389	myersbriggs type indicator typology psychology	698.8
12390	cognition in children social interaction parent and child	723
12391	expression expression  genetic aspects expression in children infant psychology	588
12394	crosscultural counseling spirituality cultural pluralism transpersonal psychology religion and culture	637
12396	cognition	311
12400	speech psycholinguistics	455
12401	death  psychological aspects  case studies bereavement  psychological aspects  case studies aging  great britain  psychological aspects  case studies older people  institutional care  great britain  psychological aspects  case studies great britain  social life and customs  20th century	789
12402	motivation psychology	503
12403	fanaticism  psychological aspects humanity  psychological aspects	575
12404	psychological tests	176
12405	psychology experimental  congresses psychology  research  congresses	181
12406	left and right psychology learning psychology of educational psychology	723
12407	consciousness knowledge theory of	311
12408	psychoanalysis freud sigmund 18561939 psychoanalytic counseling psychoanalysts psychotherapist and patient	175
12409	memory disorders memory	376
12410	self self  social aspects identity psychology individuality	697
12411	cognition in children social interaction parent and child	723
12412	psychological tests  social aspects psychometrics  social aspects educational tests and measurements  social aspects multiculturalism	176
12413	child psychology	721
12414	behavior modification success	637
12415	psychology  authorship  handbooks manuals etc psychological literature  authorship  handbooks manuals etc report writing  handbooks manuals etc	76.8
12416	cayce edgar 18771945 parapsychology  united states  biography reincarnation  case studies parapsychology  research  united states  biography	1027
12417	moral development moral education	723
12418	psychology  research psychology  methodology	76.5
12419	consciousness	408
12420	death youth and death	723
12421	ethnocentrism antisemitism	731
12423	psychology  europe  history	93
12424	set psychology experience child psychology concepts	441
12425	educational tests and measurements  bibliography examinations  bibliography psychological tests  bibliography personality tests  bibliography	431
12426	magic  dictionaries	1588
12427	psychology  history psychology  united states  history	95
12428	theocracy  miscellanea kings and rulers  religious aspects  miscellanea egypt  religion  miscellanea	1999
12430	nostradamus 15031566 prophéties prophecies	1815
12431	transcendental meditation	637
12432	women  psychology mothers  psychology jung c g carl gustav 18751961 psychoanalysis	23
12433	piaget jean 18961980 cognition in children child psychotherapy	723
12434	psychology  study and teaching	77
12435	intentionalism social action	619.5
12436	trust	575
12437	intentionalism motivation psychology	619.5
12438	vulnerability personality trait  congresses vulnerability personality trait in literature  congresses conduct of life  congresses disasters  congresses resilience personality trait  congresses suffering  religious aspects  congresses	698.35
12439	creative ability	408
12440	developmental psychology personality social psychology	713
12441	shame	575
12443	transcendental meditation mysticism psychology religious	637
12444	aging  psychological aspects cognition memory adulthood  psychological aspects	724.85
12445	motivation psychology time perception	503
12446	selfperception in children cognition in children child psychology	723
12447	child psychology  methodology child rearing mother and child	722
12448	psychology  russia federation  history  20th century	108
12449	behavioral assessment human behavior social media big data	176.5
12450	child psychology child rearing	721
12451	developmental psychology control psychology selfcontrol	713
12452	dreams psychology religious	1078
12455	child psychology	721
12456	personality psychology  philosophy	698
12457	thought and thinking emotions psychology	455
12458	metacognition cognitive neuroscience	311
12459	fear courage	575
12460	success	637
12461	memory disorders memory	376
12462	psychology and religion psychology  moral and ethical aspects psychoanalysis and culture religion and culture	51
12463	imagery psychology in children creative thinking	723
12464	adolescent psychology  study and teaching	724
12465	psychoanalysis social psychology	173
12466	demonology  congresses	1501
12467	fear terror	575
12468	psychology  dictionaries	31
12469	consciousness	311
12470	psycholinguistics  social aspects social interaction	455
12471	stewart kilton 1902 dreams utopias senoi southeast asian people  psychology senoi southeast asian people  social life and customs united states  civilization  1945	1078
12472	cognition	311
12473	attachment behavior in children mother and child individuality infant psychology	720
12474	behavior modification child rearing	637
12475	parent and child	723
12476	personality in children child rearing	723
12477	behavior modification child rearing classroom management parent and child	637
12478	forgiveness	637
12479	child psychology child rearing	721
12481	magic herbs	1623
12482	crowding stress in children dwellings  psychological aspects child mental health social interaction in children children and the environment	353.5
12483	magic	1611
12484	freud sigmund 18561939 psychoanalysts  austria  biography psychoanalysis  history cocaine abuse	173
12485	infant psychology mother and infant	723
12486	noise  psychological aspects motivation psychology cognitive dissonance	205
12487	jung c g carl gustav 18751961 vii sermones ad mortuos occultism  miscellanea gnosticism  miscellanea	1999
12488	infant psychology cognition in infants perceptualmotor learning play  psychological aspects	723
12489	twins  psychology	723
12490	witchcraft  europe  history	1584
12492	neopaganism  germany	1583
12493	selfperception choice psychology emotions success	697
12496	deception truthfulness and falsehood deception  social aspects truthfulness and falsehood  social aspects	637
12497	movement psychology of motor learning	295
12498	children and death kennedy john f john fitzgerald 19171963  assassination	723
